sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
7570022,"GLASSVAN® surgical blades carbon steel #12B,100/box",7570022,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570022,"GLASSVAN® surgical blades carbon steel #12B,100/box",2001T-12B,Myco Medical,Safco Dental,"#12B,100/box",#12B,100,box,26.49,26.490000,,in_stock,In stock,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
7570053,"GLASSVAN® surgical blades stainless steel #12B,100/box",7570053,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570053,"GLASSVAN® surgical blades stainless steel #12B,100/box",3001T-12B,Myco Medical,Safco Dental,"#12B,100/box",#12B,100,box,35.49,35.490000,,backorder,Backorder,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
7570042,"GLASSVAN® surgical blades carbon steel #15,100/box",7570042,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570042,"GLASSVAN® surgical blades carbon steel #15,100/box",2001T-15,Myco Medical,Safco Dental,"#15,100/box",#15,100,box,25.49,25.490000,,in_stock,In stock,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
7570044,"GLASSVAN® surgical blades stainless steel #15,100/box",7570044,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570044,"GLASSVAN® surgical blades stainless steel #15,100/box",3001T-15,Myco Medical,Safco Dental,"#15,100/box",#15,100,box,35.49,35.490000,,unknown,Non-purchasable,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
7570023,"GLASSVAN® surgical blades carbon steel #15C,100/box",7570023,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570023,"GLASSVAN® surgical blades carbon steel #15C,100/box",2001T-15C,Myco Medical,Safco Dental,"#15C,100/box",#15C,100,box,24.99,24.990000,,in_stock,In stock,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
7570045,"GLASSVAN® surgical blades stainless steel #15C,100/box",7570045,PFLWR,Myco Medical GLASSVAN® Scalpel Blades,7570045,"GLASSVAN® surgical blades stainless steel #15C,100/box",3001T-15C,Myco Medical,Safco Dental,"#15C,100/box",#15C,100,box,35.49,35.490000,,in_stock,In stock,"GLASSVAN® Surgical Blades have been trusted by users around the world for more than 25 years. Automated grinding and proprietary polishing process ensure consistent, clean, and sharp cutting edges Produced from high quality Swiss carbon steel Two VCI strips ensure product and packaging integrity and reduce risk of blade piercing the foil Manufactured in FDA-inspected facilities and conform to ISO-7740 and ISO-13485 Carbon steel and stainless-steel blades are available sterile in sizes 10-25, with select sizes also available non-sterile.",Dental Supplies > Sutures & surgical products > Surgical blades and scalpels,https://www.safcodental.com/product/myco-medical-nbsp-glassvan-reg-scalpel-blades,"https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pflwr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:24.026784+00:00
5100038,"Orca Foam size 4, 20mm x 20mm x 7mm, 20/box",5100038,PFPFS,ORCA™ Foam,5100038,"Orca Foam size 4, 20mm x 20mm x 7mm, 20/box",OF-202007,Orca Products,Safco Dental,"Size 4, 20mm x 20mm x 7mm, 20/box",,,,317.59,317.590000,,in_stock,In stock,"Absorbable gelatin sponge hemostat, USP. Provides reliable and rapid hemostasis during dental surgical procedures. Offers fast and complete resorption in 3-7 days, no removal necessary. Ideal size for easy application. Absorbs up to 35x its weight. Aids in control of hemorrhage in surgical or extraction sites. Individually packaged, sterile cubes prevent cross-contamination. Excellent carrier medium for fluids such as antibiotics or ORCA Dry Socket.",Dental Supplies > Sutures & surgical products > Surgical medicaments and packing,https://www.safcodental.com/product/orca-sup-trade-sup-foam,"https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:35.390653+00:00
5100039,"Orca Foam size 12/7, 60mm x 20mm x 7mm, 10/box",5100039,PFPFS,ORCA™ Foam,5100039,"Orca Foam size 12/7, 60mm x 20mm x 7mm, 10/box",OF-602007,Orca Products,Safco Dental,"Size 12/7, 60mm x 20mm x 7mm, 10/box",,,,104.99,104.990000,,unknown,Special order,"Absorbable gelatin sponge hemostat, USP. Provides reliable and rapid hemostasis during dental surgical procedures. Offers fast and complete resorption in 3-7 days, no removal necessary. Ideal size for easy application. Absorbs up to 35x its weight. Aids in control of hemorrhage in surgical or extraction sites. Individually packaged, sterile cubes prevent cross-contamination. Excellent carrier medium for fluids such as antibiotics or ORCA Dry Socket.",Dental Supplies > Sutures & surgical products > Surgical medicaments and packing,https://www.safcodental.com/product/orca-sup-trade-sup-foam,"https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfpfs.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:35.390653+00:00
6130001,Mineralized cancellous bone .25-1.0mm .5cc jar,6130001,PFWRD,OSSIF-i sem™,6130001,Mineralized cancellous bone .25-1.0mm .5cc jar,BG-010050,Surgical Esthetics,Safco Dental,0.5cc jar,,,,71.49,71.490000,,in_stock,In stock,"Mineralized cancellous bone allograft Ideal for filling periodontal defects, extraction sockets, apicoectomy and root-resection. Can be used in conjunction with placement of dental implants. Double-sterile packaged jars can be taken directly to the sterile surgical site; material does not need to be transferred to another container. Mineralized cortical/cancellous bone allograftExcellent osteoconductive scaffold used in a variety of surgical procedures, including: extraction socket grafting, implant placement, osseous ridge repair, and sinus augmentations. Outstanding inner porosity and surface area, promotes clot formation and consistent, stable ossification and space maintenance. Double-sterile packaged jars; material does not need to be transferred to another container. Demineralized cancellous bone allograft sponge stripsPliable and resilient sponge matrix that can be adapted to numerous clinical needs including horizontal or vertical ridge augmentation, extraction sockets, recession defects, and can be used in conjunction with the placement of dental implants. Quickly becomes well vascularized following placement, and acts as an osteoconductive and osteoinductive scaffold for bone formation.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossif-i-sem-trade,"https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:54.824575+00:00
6130003,Mineralized cancellous bone .25-1.0mm 1.0cc jar,6130003,PFWRD,OSSIF-i sem™,6130003,Mineralized cancellous bone .25-1.0mm 1.0cc jar,BG-010100,Surgical Esthetics,Safco Dental,1.0cc jar,,,,93.99,93.990000,,in_stock,In stock,"Mineralized cancellous bone allograft Ideal for filling periodontal defects, extraction sockets, apicoectomy and root-resection. Can be used in conjunction with placement of dental implants. Double-sterile packaged jars can be taken directly to the sterile surgical site; material does not need to be transferred to another container. Mineralized cortical/cancellous bone allograftExcellent osteoconductive scaffold used in a variety of surgical procedures, including: extraction socket grafting, implant placement, osseous ridge repair, and sinus augmentations. Outstanding inner porosity and surface area, promotes clot formation and consistent, stable ossification and space maintenance. Double-sterile packaged jars; material does not need to be transferred to another container. Demineralized cancellous bone allograft sponge stripsPliable and resilient sponge matrix that can be adapted to numerous clinical needs including horizontal or vertical ridge augmentation, extraction sockets, recession defects, and can be used in conjunction with the placement of dental implants. Quickly becomes well vascularized following placement, and acts as an osteoconductive and osteoinductive scaffold for bone formation.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossif-i-sem-trade,"https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwrd.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:54.824575+00:00
