sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
3021306,Aquasoft gloves medium 300/box,3021306,DRCBT,Aquasoft,3021306,Aquasoft gloves medium 300/box,43934,Halyard,Safco Dental,"Medium, 300/box",Medium,300,box,31.49,31.490000,,backorder,Backorder,"Powder-free nitrile exam gloves. Ultra-thin with a silky, snug fit. Easy to don. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Blue Thickness: at palm 2.8mils; at fingertips 3.1 mils 300 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aquasoft,"https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:39.194625+00:00
3021304,Aquasoft gloves small 300/box,3021304,DRCBT,Aquasoft,3021304,Aquasoft gloves small 300/box,43933,Halyard,Safco Dental,"Small, 300/box",Small,300,box,31.49,31.490000,,backorder,Backorder,"Powder-free nitrile exam gloves. Ultra-thin with a silky, snug fit. Easy to don. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Blue Thickness: at palm 2.8mils; at fingertips 3.1 mils 300 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aquasoft,"https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:39.194625+00:00
3021309,Aquasoft gloves x-large 250/box,3021309,DRCBT,Aquasoft,3021309,Aquasoft gloves x-large 250/box,43936,Halyard,Safco Dental,"X-large, 250/box",X-large,250,box,31.49,31.490000,,in_stock,In stock,"Powder-free nitrile exam gloves. Ultra-thin with a silky, snug fit. Easy to don. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Blue Thickness: at palm 2.8mils; at fingertips 3.1 mils 300 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aquasoft,"https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:39.194625+00:00
3021302,Aquasoft gloves x-small 300/box,3021302,DRCBT,Aquasoft,3021302,Aquasoft gloves x-small 300/box,43932,Halyard,Safco Dental,"X-small, 300/box",X-small,300,box,31.49,31.490000,,in_stock,In stock,"Powder-free nitrile exam gloves. Ultra-thin with a silky, snug fit. Easy to don. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Blue Thickness: at palm 2.8mils; at fingertips 3.1 mils 300 gloves per box Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aquasoft,"https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbt.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:39.194625+00:00
4871111,Aurelia Amazing gloves large 300/box,4871111,DRCBM,Aurelia Amazing,4871111,Aurelia Amazing gloves large 300/box,92888,Supermax,Safco Dental,"Large, 300/box",Large,300,box,20.99,20.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Thinner and more flexible than standard nitrile. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Purple color Thickness: at palm 2.0 mils; at fingertips 3.0 mils 300 gloves per box (270 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:44.423355+00:00
4871108,Aurelia Amazing gloves medium 300/box,4871108,DRCBM,Aurelia Amazing,4871108,Aurelia Amazing gloves medium 300/box,92887,Supermax,Safco Dental,"Medium, 300/box",Medium,300,box,20.99,20.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Thinner and more flexible than standard nitrile. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Purple color Thickness: at palm 2.0 mils; at fingertips 3.0 mils 300 gloves per box (270 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:44.423355+00:00
4871105,Aurelia Amazing gloves small 300/box,4871105,DRCBM,Aurelia Amazing,4871105,Aurelia Amazing gloves small 300/box,92886,Supermax,Safco Dental,"Small, 300/box",Small,300,box,20.99,20.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Thinner and more flexible than standard nitrile. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Purple color Thickness: at palm 2.0 mils; at fingertips 3.0 mils 300 gloves per box (270 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:44.423355+00:00
4871114,Aurelia Amazing gloves x-large 270/box,4871114,DRCBM,Aurelia Amazing,4871114,Aurelia Amazing gloves x-large 270/box,92889,Supermax,Safco Dental,"X-large, 270/box",X-large,270,box,20.99,20.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Thinner and more flexible than standard nitrile. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Purple color Thickness: at palm 2.0 mils; at fingertips 3.0 mils 300 gloves per box (270 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:44.423355+00:00
4871102,Aurelia Amazing gloves x-small 300/box,4871102,DRCBM,Aurelia Amazing,4871102,Aurelia Amazing gloves x-small 300/box,92885,Supermax,Safco Dental,"X-small, 300/box",X-small,300,box,20.99,20.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Thinner and more flexible than standard nitrile. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Purple color Thickness: at palm 2.0 mils; at fingertips 3.0 mils 300 gloves per box (270 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/aurelia-reg-amazing-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:44.423355+00:00
DRBBA,Aurelia Distinct,DRBBA,DRBBA,Aurelia Distinct,DRBBA,Aurelia Distinct,,Safco Dental,Safco Dental,Powder-free latex exam gloves. Premium quality. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein White color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,,,,8.79,8.79,,in_stock,,Powder-free latex exam gloves. Premium quality. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein White color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-distinct-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700","https://www.safcodental.com/media/catalog/product/d/r/drbba.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds",1,gloves,2026-05-07T01:33:09.117939+00:00
4870046,Aurelia Refresh glove latex powder-free large 100/box,4870046,DRBAO,Aurelia Refresh,4870046,Aurelia Refresh glove latex powder-free large 100/box,99228,Supermax,Safco Dental,"large, 100/box",large,100,box,10.49,10.490000,,in_stock,In stock,Powder-free latex exam gloves with a peppermint scent. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein Green color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-refresh-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:12.100371+00:00
4870035,Aurelia Refresh glove latex powder-free medium 100/box,4870035,DRBAO,Aurelia Refresh,4870035,Aurelia Refresh glove latex powder-free medium 100/box,99227,Supermax,Safco Dental,"medium, 100/box",medium,100,box,10.49,10.490000,,in_stock,In stock,Powder-free latex exam gloves with a peppermint scent. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein Green color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-refresh-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:12.100371+00:00
4870024,Aurelia Refresh glove latex powder-free small 100/box,4870024,DRBAO,Aurelia Refresh,4870024,Aurelia Refresh glove latex powder-free small 100/box,99226,Supermax,Safco Dental,"small, 100/box",small,100,box,10.49,10.490000,,in_stock,In stock,Powder-free latex exam gloves with a peppermint scent. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein Green color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-refresh-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:12.100371+00:00
4870048,Aurelia Refresh glove latex powder-free x-large 100/box,4870048,DRBAO,Aurelia Refresh,4870048,Aurelia Refresh glove latex powder-free x-large 100/box,99229,Supermax,Safco Dental,"x-large, 100/box",x-large,100,box,10.49,10.490000,,unknown,Special order,Powder-free latex exam gloves with a peppermint scent. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein Green color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-refresh-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:12.100371+00:00
4870019,Aurelia Refresh glove latex powder-free x-small 100/box,4870019,DRBAO,Aurelia Refresh,4870019,Aurelia Refresh glove latex powder-free x-small 100/box,99225,Supermax,Safco Dental,"x-small, 100/box",x-small,100,box,10.49,10.490000,,in_stock,In stock,Powder-free latex exam gloves with a peppermint scent. Honeycomb textured fingertips and palms Beaded cuff Non-Chlorinated Ambidextrous 50μg or less of latex protein Green color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-refresh-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbao.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:12.100371+00:00
4870357,Aurelia Vibrant latex powder-free large 100/box,4870357,DRBAS,Aurelia Vibrant,4870357,Aurelia Vibrant latex powder-free large 100/box,98228,Supermax,Safco Dental,"large, 100/box",large,100,box,7.99,7.990000,,in_stock,In stock,Powder-free latex exam gloves. Micro-textured finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-vibrant-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:47.405293+00:00
4870345,Aurelia Vibrant latex powder-free medium 100/box,4870345,DRBAS,Aurelia Vibrant,4870345,Aurelia Vibrant latex powder-free medium 100/box,98227,Supermax,Safco Dental,"medium, 100/box",medium,100,box,7.99,7.990000,,in_stock,In stock,Powder-free latex exam gloves. Micro-textured finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/aurelia-reg-vibrant-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbas.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:47.405293+00:00
